SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1473,3,1,Rural,1954,187251.82958327283
2661,3,3,Rural,2013,287899.2672642966
1841,3,2,Rural,1958,208657.43122980936
2486,3,2,Rural,1958,237325.6880873181
2064,3,1,Rural,2019,119014.41556041989
1207,3,1,Rural,1956,192880.89175440144
2083,3,2,Rural,2002,164621.13814250162
2263,3,2,Rural,2019,201321.59878177496
1159,3,2,Rural,2007,60947.709999709594
1432,3,3,Rural,1982,126557.49413028426
2971,3,3,Rural,1972,181485.29878659945
1498,3,1,Rural,1998,159853.41703541568
1435,3,1,Rural,1971,122526.84176393703
1686,3,2,Rural,2010,208539.29477387876
2303,3,1,Rural,1982,219930.93011097496
1627,3,2,Rural,2014,233736.95767642884
2225,3,3,Rural,1958,234950.5256417921
2412,3,2,Rural,1977,276491.3655543078
2548,3,1,Rural,1991,295164.23575574334
1950,3,1,Rural,2005,117139.58058455544
2095,3,1,Rural,1961,194329.07346476556
2616,3,1,Rural,1996,239578.23423533217
2596,3,1,Rural,1993,365357.0732618904
2809,3,2,Rural,1964,290711.3089336173
1402,3,2,Rural,1969,96623.39513107276
2498,3,3,Rural,1962,210826.38734245708
1635,3,1,Rural,1959,225167.72577099793
1991,3,2,Rural,1979,185128.00966856195
2235,3,1,Rural,1962,298737.58484854933
2226,3,3,Rural,2013,179719.24801781593
2176,3,1,Rural,1978,159678.30404114648
2774,3,2,Rural,1999,242582.86769040898
1935,3,1,Rural,2008,248493.59617053776
1231,3,3,Rural,2010,199192.41984684003
1760,3,3,Rural,1967,140135.20698290676
1756,3,3,Rural,1982,161678.6766755616
1239,3,3,Rural,2006,188100.98333182678
2016,3,3,Rural,2004,204150.9196666562
1091,3,1,Rural,1995,107835.49888964507
1375,3,2,Rural,1957,162997.33269741127
2415,3,2,Rural,2004,265396.56337539625
1133,3,2,Rural,1978,71992.81629029606
2019,3,3,Rural,1992,266254.48829047557
1968,3,2,Rural,1964,248908.28838876108
1267,3,3,Rural,1958,114026.54675197371
2955,3,2,Rural,2008,317617.41363763873
1940,3,1,Rural,2019,215685.69310148916
2748,3,2,Rural,1993,301132.5062978228
1302,3,1,Rural,1952,125600.39457508564
1400,3,2,Rural,1954,202717.80622705445
1604,3,2,Rural,1983,167450.70422572733
1660,3,1,Rural,2017,195242.78022990984
2744,3,2,Rural,1957,305346.8673929237
2319,3,3,Rural,2004,303984.4510046908
2312,3,1,Rural,1992,231984.38905626338
1125,3,1,Rural,1989,129557.66325419379
1048,3,1,Rural,2010,60982.4239654305
2784,3,2,Rural,1975,273138.84573881014
2924,3,1,Rural,1956,392727.42272469646
1815,3,2,Rural,1984,227571.81056132697
1359,3,3,Rural,2012,178919.52976362605
1653,3,3,Rural,1958,163516.10326791633
2526,3,1,Rural,1963,274821.729024403
1056,3,1,Rural,2004,113630.9777725751
1839,3,1,Rural,1997,242569.51893182046
1259,3,2,Rural,1972,129905.260824733
2039,3,2,Rural,1972,204836.1946594797
2261,3,3,Rural,1977,130511.87098090856
2276,3,3,Rural,1953,277165.3595338211
1949,3,3,Rural,1991,216631.67858460665
2886,3,3,Rural,1991,369470.792351921
1894,3,1,Rural,1969,241747.3365071524
2359,3,2,Rural,1951,293516.5437298203
2382,3,3,Rural,1971,284366.9730309947
1156,3,3,Rural,2000,118657.63288588282
2203,3,2,Rural,1952,168335.5311296467
1302,3,1,Rural,2013,157270.5735115902
1660,3,3,Rural,1998,197801.0693655968
2616,3,3,Rural,1961,301191.97010234895
2863,3,2,Rural,2017,270771.2143779455
1128,3,1,Rural,1962,193346.62714896214
2107,3,1,Rural,2013,199989.1178686956
2280,3,1,Rural,1960,283420.0357054148
1364,3,3,Rural,1951,123905.99800601495
2302,3,1,Rural,2003,224149.2341727969
2474,3,3,Rural,1950,179626.25499167707
2187,3,2,Rural,2003,210990.7498535441
1744,3,3,Rural,1991,167275.0620323615
1987,3,1,Rural,1997,204315.22006317935
2988,3,1,Rural,1984,278439.18956101144
2682,3,1,Rural,1981,206812.97246372481
2779,3,3,Rural,1956,211492.23894356555
2144,3,1,Rural,1990,137201.34604116293
1714,3,1,Rural,1966,273141.8997396786
2375,3,3,Rural,1971,293254.5357658403
1249,3,2,Rural,2009,171969.61413533258
1720,3,2,Rural,1991,191450.1972922048
2003,3,2,Rural,1987,276757.07000357227
1021,3,1,Rural,1967,85933.81661956405
1359,3,1,Rural,1953,211796.9797193753
2731,3,3,Rural,1983,270538.86965119024
1953,3,2,Rural,2002,185339.2091850326
1269,3,1,Rural,1973,113438.46238309945
1684,3,3,Rural,1957,84384.97750250429
2969,3,1,Rural,1960,318365.7711988993
1352,3,2,Rural,2000,187339.1986557756
2466,3,1,Rural,1970,248513.54626680113
1827,3,3,Rural,1961,191063.33167628772
1167,3,3,Rural,2016,191930.7713174731
2298,3,3,Rural,1995,301088.41284540837
2729,3,3,Rural,1991,288431.66762003634
1403,3,2,Rural,1952,181526.22989751832
1078,3,2,Rural,2011,118650.64084921936
2344,3,1,Rural,1975,234001.92377637577
2598,3,3,Rural,1973,378192.82190330117
1966,3,2,Rural,2017,236867.8429633784
2197,3,1,Rural,2001,210371.11655138555
2224,3,2,Rural,1983,244213.31520045447
1055,3,1,Rural,2001,90646.09677761543
1957,3,1,Rural,1960,271045.7670319636
1701,3,2,Rural,1999,219904.9871196498
1678,3,1,Rural,1965,149157.96639910835
2831,3,1,Rural,2005,245011.44301948388
1880,3,2,Rural,2013,220639.68170697882
1765,3,3,Rural,1989,237293.24248381177
1698,3,1,Rural,1966,135653.62610450847
1463,3,3,Rural,1953,208371.77347106504
1478,3,1,Rural,1971,243002.30585960497
2376,3,3,Rural,1997,252083.32123643096
2052,3,3,Rural,1981,249655.48819396656
2420,3,2,Rural,1967,238097.80076660233
2586,3,2,Rural,1990,297066.6610909585
1146,3,3,Rural,1972,180203.11496249202
2073,3,1,Rural,1977,206411.62085010778
1867,3,3,Rural,1969,214790.18025042053
1869,3,1,Rural,1982,209152.14567134326
2410,3,1,Rural,1993,194002.98998710513
2461,3,3,Rural,1972,202499.60238765168
1058,3,2,Rural,1993,139097.14717676077
1407,3,1,Rural,2011,205974.47715692036
2630,3,3,Rural,1967,361932.7211347427
2770,3,2,Rural,1982,320310.2446224694
2033,3,3,Rural,1985,243704.90597826988
1692,3,1,Rural,1986,109561.6789232283
1522,3,1,Rural,1967,220123.3790887989
2147,3,2,Rural,1986,236136.23622731102
1503,3,2,Rural,1985,206413.3542062934
2452,3,2,Rural,1963,267729.8010590776
2761,3,2,Rural,1991,375692.80911370105
2438,3,2,Rural,1951,303161.5758398752
1264,3,2,Rural,1998,77279.56656717673
2404,3,3,Rural,2001,335002.38007448433
2855,3,1,Rural,1953,332933.10676373943
1397,3,1,Rural,1998,182033.94458028057
2848,3,3,Rural,1973,374490.5316343865
1937,3,2,Rural,1966,200557.10071905542
2547,3,3,Rural,2015,152086.4664539609
1421,3,3,Rural,1961,177242.68334377473
2082,3,2,Rural,2015,214113.4511839656
2563,3,2,Rural,1975,241257.87242829456
1128,3,3,Rural,2021,140730.07670075083
1425,3,3,Rural,2011,261468.1595961043
2882,3,2,Rural,2010,262540.75875134766
1229,3,2,Rural,1973,152487.33838826584
1551,3,1,Rural,1988,152812.77298543288
2163,3,1,Rural,1972,259370.80156835282
1146,3,2,Rural,1988,107779.92667589385
2492,3,2,Rural,2006,254076.00428006172
1830,3,3,Rural,2021,198351.46561122304
1314,3,3,Rural,2019,186299.7985498031
1175,3,1,Rural,1965,87674.04889876168
1180,3,1,Rural,1984,178383.81208008848
1274,3,2,Rural,1967,166040.64887542417
1627,3,3,Rural,2021,158437.27861547525
1280,3,2,Rural,1957,180019.77540956502
1782,3,2,Rural,1951,92147.25032679962
2759,3,1,Rural,1967,354966.3321361004
2616,3,3,Rural,1963,301972.39089866163
1044,3,1,Rural,2009,53323.08067573099
1785,3,2,Rural,2007,166873.3098626945
2265,3,2,Rural,1975,265513.2731415547
1611,3,3,Rural,2021,229131.2394542487
1077,3,3,Rural,1976,44859.51228906216
1433,3,2,Rural,1953,188641.9261993578
1211,3,3,Rural,1965,260066.57574006374
2248,3,3,Rural,1950,248703.09161704857
1372,3,1,Rural,2018,168920.3610620021
1442,3,1,Rural,1966,154295.70094069926
2093,3,2,Rural,1956,138162.49904921098
2120,3,2,Rural,1981,227491.60971845753
1652,3,2,Rural,1962,107796.38764098633
1370,3,2,Rural,1999,131704.11701198932
2709,3,1,Rural,1973,338538.0873690719
1770,3,3,Rural,1967,103690.20837416752
1632,3,3,Rural,1994,153227.7570602359
1529,3,3,Rural,1978,193748.79361463294
1464,3,3,Rural,1965,207169.32574531558
2554,3,1,Rural,1950,206997.13058044197
2355,3,1,Rural,1986,261869.9000048041
2457,3,1,Rural,1967,225813.31997809856
1802,3,2,Rural,1987,243924.1299748512
1822,3,1,Rural,1956,205523.71656726062
2853,3,3,Rural,1999,236500.5504538833
2985,3,2,Rural,1975,281646.08016366954
1760,3,2,Rural,1983,254655.35480940738
2146,3,2,Rural,2013,258419.32625450686
2166,3,2,Rural,1982,293542.63776874274
1157,3,3,Rural,1975,130217.23092043637
1845,3,2,Rural,1963,259752.18313103932
1035,3,1,Rural,2003,160899.43225551443
1712,3,3,Rural,1971,142631.67383774882
1572,3,2,Rural,1993,68116.59249424736
2286,3,1,Rural,1993,233489.75091686158
2116,3,2,Rural,1984,188655.43989470074
2826,3,2,Rural,2004,297670.3656451619
1678,3,1,Rural,1983,218603.1251528842
2057,3,1,Rural,2019,237326.09012879108
2856,3,1,Rural,1986,288200.3581752502
2838,3,1,Rural,2001,192646.96720898393
2783,3,1,Rural,1983,312615.9070942008
2626,3,3,Rural,1978,263987.087460785
2153,3,3,Rural,1967,245049.27391762674
1528,3,2,Rural,1999,177878.4191933664
1797,3,3,Rural,2002,227885.58408907897
2474,3,3,Rural,1997,305826.4721006829
2569,3,3,Rural,2014,245184.10407666795
1839,3,1,Rural,1971,189479.61220507
1189,3,3,Rural,2020,109905.36233661008
2469,3,3,Rural,1973,330639.41397220164
1128,3,1,Rural,1980,102778.5212064732
2906,3,3,Rural,1990,323817.3122313328
2315,3,3,Rural,1994,314351.15658429416
1040,3,2,Rural,1991,98340.31795148671
2996,3,2,Rural,2018,245319.88321382104
1625,3,3,Rural,1999,156227.42467351854
2178,3,2,Rural,2008,253020.13105336003
2095,3,1,Rural,1976,229478.77826044185
2336,3,3,Rural,1970,232526.95592295477
1331,3,3,Rural,2020,134943.3108456254
1065,3,2,Rural,1995,81614.18678322149
2355,3,2,Rural,1953,158219.85476300964
2654,3,3,Rural,1956,314251.92778226495
1532,3,1,Rural,2002,238433.88175825734
2901,3,2,Rural,1973,368163.7878607588
1007,3,1,Rural,1980,49151.258177897194
1861,3,1,Rural,1999,178561.47622725536
2612,3,1,Rural,1968,169285.69480811898
2570,3,1,Rural,1965,170024.66459339383
1929,3,1,Rural,2016,243137.78942788581
1293,3,1,Rural,1987,164347.98937427875
1188,3,3,Rural,2015,223292.48531961464
2001,3,1,Rural,2021,162474.0602472408
1845,3,1,Rural,2021,234775.74214075826
2528,3,2,Rural,1997,244418.51140300406
1953,3,2,Rural,1951,163200.97381802218
1317,3,1,Rural,1991,174555.08005429932
1892,3,2,Rural,2017,172454.45997565694
1643,3,3,Rural,2007,202452.28685120377
1741,3,1,Rural,2010,188549.3572533118
1857,3,2,Rural,2007,236561.98195083742
2586,3,3,Rural,1958,297934.5876259387
2269,3,3,Rural,1993,284636.2013850978
1291,3,1,Rural,1961,284103.18624762393
1928,3,1,Rural,1980,247027.0912093017
1095,3,3,Rural,1957,187619.33834767487
2877,3,1,Rural,1979,354686.8510914458
1603,3,3,Rural,1988,156519.90490531735
2622,3,3,Rural,1992,349627.342422673
1012,3,2,Rural,1957,116033.27148017779
1302,3,3,Rural,1961,237259.239792593
2052,3,1,Rural,1969,272982.82617853244
2993,3,2,Rural,2005,342445.51268251246
2148,3,3,Rural,1991,282022.7304262219
2118,3,3,Rural,1995,238852.22072911894
2015,3,1,Rural,2006,151500.92708405422
2323,3,1,Rural,2018,250765.21583666236
1491,3,1,Rural,2006,151927.2410648529
1219,3,2,Rural,2014,127693.86082761729
1079,3,3,Rural,2006,107791.12325834861
1518,3,2,Rural,1991,233628.98332652648
2718,3,1,Rural,1987,268877.49675824604
2228,3,3,Rural,1989,361042.72451565135
2840,3,3,Rural,1993,287305.5141792283
1015,3,1,Rural,1976,57905.83022953199
2479,3,2,Rural,1956,302446.4965893028
1299,3,2,Rural,1978,136585.0831180814
2915,3,3,Rural,1979,332777.04903436854
2051,3,3,Rural,1984,157878.79782178398
1030,3,3,Rural,1972,118975.29339107328
2508,3,1,Rural,1961,292331.7716460061
1057,3,3,Rural,2010,38149.95328274448
1561,3,1,Rural,1953,199445.83317346877
2139,3,1,Rural,2016,296787.5507844363
1436,3,3,Rural,1975,127631.76652377303
2839,3,1,Rural,1968,234190.40214635647
2319,3,3,Rural,1953,238419.9305813182
1808,3,2,Rural,1988,81830.32830794217
1246,3,3,Rural,1994,93448.94828435345
2761,3,3,Rural,2011,280990.2653377845
1772,3,2,Rural,2021,251458.14862369397
1870,3,3,Rural,1959,169563.4199069008
2837,3,2,Rural,1994,407498.82883839705
1820,3,2,Rural,1973,221450.0887576756
1777,3,3,Rural,1956,175536.8434479148
2422,3,1,Rural,1954,290739.54230204725
2352,3,2,Rural,1988,384990.7729432719
1774,3,1,Rural,1965,107767.8214189511
2974,3,1,Rural,1961,286850.99020497256
2549,3,1,Rural,1969,314697.8879492632
2872,3,1,Rural,1994,351484.6831444127
1814,3,1,Rural,1989,162801.7503184493
1464,3,3,Rural,1989,177784.1607901736
1282,3,3,Rural,1959,139193.99536298658
1073,3,2,Rural,2003,84686.94568799992
1346,3,2,Rural,1960,202013.72604819498
2478,3,1,Rural,2021,340457.3196829215
2608,3,1,Rural,1963,245644.48492047994
1802,3,1,Rural,2015,237311.46343788807
1606,3,2,Rural,1951,181213.59123443364
1588,3,2,Rural,1959,211353.09201792898
2617,3,2,Rural,2005,225848.55495797415
2310,3,3,Rural,2017,347698.1843144968
2959,3,1,Rural,1976,307372.3226433856
2243,3,2,Rural,1965,244215.1012136856
2021,3,2,Rural,2003,205760.23711401364
2993,3,1,Rural,2008,300972.82678788813
2076,3,2,Rural,1971,206186.09172634975
2228,3,2,Rural,1954,257017.2809742508
2928,3,2,Rural,2009,229925.2767248139
2578,3,2,Rural,1972,258623.41434101522
2825,3,2,Rural,2008,353602.7257852581
2105,3,2,Rural,1954,180389.09762843378
1635,3,1,Rural,1967,136609.4688008714
1924,3,3,Rural,1989,162582.86962407816
2282,3,1,Rural,1964,323598.00029281585
2626,3,2,Rural,1999,333866.0543404524
2378,3,3,Rural,1994,360728.9516511916
1488,3,2,Rural,1950,212405.11278274818
1231,3,3,Rural,1953,91688.1440712857
2326,3,2,Rural,1962,298130.5232097377
1031,3,1,Rural,1965,229672.69131737534
1317,3,2,Rural,2004,130399.78841456676
1135,3,1,Rural,1950,142514.20227142712
2673,3,2,Rural,2012,257156.1959252945
1573,3,2,Rural,1981,213943.7739895106
1643,3,3,Rural,2014,258982.938278656
1572,3,3,Rural,1952,128143.38748497047
1437,3,2,Rural,1970,242076.68565232732
1673,3,3,Rural,1953,213594.96131257326
1339,3,3,Rural,1979,171114.55569921256
1794,3,3,Rural,2017,223443.64169802915
2033,3,2,Rural,1962,248047.34676511682
2279,3,1,Rural,1971,163520.19057857693
1798,3,2,Rural,1952,246030.5237484196
1698,3,1,Rural,1968,134028.5343436394
1926,3,3,Rural,1960,225461.91684486458
2447,3,3,Rural,1981,239606.044411277
1656,3,3,Rural,1985,122759.59725538592
1631,3,2,Rural,1982,242587.72804651168
1088,3,1,Rural,1953,136197.1430451677
2758,3,3,Rural,1955,307816.0294116705
1048,3,2,Rural,1993,154620.87560440862
1737,3,2,Rural,2009,196546.90923855582
1047,3,1,Rural,1996,29699.039770275398
1893,3,1,Rural,2002,224877.28987098671
1587,3,2,Rural,2013,120271.06053354924
1656,3,1,Rural,1985,155833.11707399887
2634,3,1,Rural,1995,221129.01310038974
2966,3,1,Rural,2013,364849.8898755806
2617,3,2,Rural,1995,193410.03452865375
2315,3,1,Rural,2002,229862.80214150366
2900,3,3,Rural,2009,277304.1248144526
1881,3,2,Rural,1968,224044.17755002712
2910,3,3,Rural,1952,327740.531922805
1086,3,1,Rural,1992,157635.77984822998
2453,3,2,Rural,1951,331456.0137410899
2958,3,1,Rural,1981,307646.80762389244
1686,3,2,Rural,1990,214421.1434024534
2610,3,3,Rural,1970,298258.96937637706
1796,3,1,Rural,1975,151417.97264323907
1016,3,2,Rural,1989,158052.68886346393
1533,3,3,Rural,1953,174135.39946995204
2779,3,3,Rural,1999,227867.15695759008
1435,3,2,Rural,1979,132167.9959342669
2816,3,3,Rural,1979,252814.53622365504
2832,3,2,Rural,1985,346359.30572822376
1856,3,1,Rural,1978,202972.2594077484
2252,3,1,Rural,1960,281372.85895845934
1605,3,2,Rural,2017,179968.67035920903
2060,3,2,Rural,2011,277098.83614525653
2346,3,1,Rural,2017,193335.75686417025
1529,3,1,Rural,1964,82916.95765455844
2590,3,2,Rural,1989,210669.58621313726
2646,3,1,Rural,2016,271108.5581596849
2207,3,1,Rural,1961,210666.0666225052
1243,3,1,Rural,2012,102805.17632437854
1518,3,3,Rural,1967,103413.95294498597
2688,3,3,Rural,2021,285295.7281508124
1419,3,2,Rural,2018,217114.5015361688
2014,3,2,Rural,2015,265968.215932173
1781,3,2,Rural,1984,170997.53464786033
2588,3,3,Rural,1997,244940.92745292312
2955,3,1,Rural,1969,313533.6539984128
2024,3,1,Rural,1995,191836.2588739025
1956,3,1,Rural,1958,239461.10471484356
1501,3,3,Rural,1985,132467.54792687896
2533,3,2,Rural,1967,242100.8386148745
1947,3,2,Rural,2011,186067.4135398923
1136,3,1,Rural,1969,192346.5547604775
1547,3,2,Rural,2009,156734.74994298024
2934,3,1,Rural,1984,308005.7300820602
2192,3,3,Rural,2016,267457.2430049574
2998,3,3,Rural,1990,340134.5783528814
2603,3,1,Rural,1981,277040.3266653929
2030,3,2,Rural,1980,172192.4361417997
2290,3,1,Rural,2015,259922.5964405042
1352,3,3,Rural,1984,46514.18402038081
1771,3,2,Rural,2011,167718.2598854181
1125,3,1,Rural,1991,127870.32466479344
1270,3,2,Rural,2004,204126.9238522022
2052,3,1,Rural,1955,178907.75715973432
1072,3,3,Rural,2007,149497.50276805199
1312,3,1,Rural,1971,200703.82750100843
2461,3,3,Rural,1979,245090.6715511769
1358,3,1,Rural,1967,128445.41766660179
1271,3,2,Rural,1961,134234.19788477977
1189,3,3,Rural,1968,92474.84031626007
1870,3,2,Rural,2008,266198.74770875793
2607,3,3,Rural,1990,213789.01083220477
2527,3,2,Rural,1989,337931.6757483835
1570,3,1,Rural,2004,187570.2513055874
1495,3,2,Rural,2003,171717.85615210782
1664,3,3,Rural,2019,195867.40196317455
2558,3,2,Rural,2017,261075.25497133078
2778,3,1,Rural,1979,239909.4516604233
1547,3,2,Rural,1956,144075.41507748887
1501,3,2,Rural,1985,175073.89465559565
1592,3,1,Rural,1952,166097.60914511426
2708,3,1,Rural,1973,212188.17154374637
1583,3,1,Rural,1977,192082.69596914857
1227,3,1,Rural,1987,73992.9975208863
1904,3,3,Rural,1987,215434.88241180097
1631,3,1,Rural,1987,255614.19179988184
1938,3,1,Rural,1995,256917.7415091779
1377,3,3,Rural,1966,122882.98366334292
1176,3,3,Rural,2013,279214.45323660993
2240,3,2,Rural,1990,250413.30569636245
2883,3,3,Rural,2001,304384.03717860417
2020,3,2,Rural,2018,188126.0092993865
1626,3,3,Rural,1990,161709.24709159043
1880,3,3,Rural,2015,230422.1196198098
2999,3,2,Rural,1987,372175.3319858319
1798,3,3,Rural,2012,160975.6319041378
1658,3,3,Rural,2015,162404.7757508805
2470,3,2,Rural,1955,270246.9167682484
1642,3,1,Rural,1974,211863.6172136936
2160,3,3,Rural,1972,197808.35371106234
1967,3,3,Rural,1999,218634.19469366735
2733,3,3,Rural,1994,330595.9766677819
2731,3,2,Rural,1966,352749.8956022301
1383,3,1,Rural,1966,168732.4316592652
2118,3,1,Rural,2020,283937.79576428887
1555,3,1,Rural,2019,90061.1836978667
2190,3,2,Rural,1952,184724.14167409763
2039,3,1,Rural,2003,251789.72167400515
2348,3,1,Rural,2021,244840.38710300488
2747,3,2,Rural,1955,328185.2222027487
1748,3,1,Rural,1985,225972.31586798292
2167,3,3,Rural,1978,218661.282219427
2708,3,3,Rural,1991,293027.45908837795
1451,3,2,Rural,2016,135810.14195743427
1786,3,2,Rural,1981,139402.53473951924
2085,3,2,Rural,1985,137476.7221331803
2526,3,3,Rural,2019,282181.0538208475
1593,3,2,Rural,1994,206711.3084035011
2669,3,1,Rural,1976,366826.93672085763
2394,3,1,Rural,1963,250799.17906436863
1032,3,2,Rural,1991,80131.35455424726
1748,3,3,Rural,2010,253324.40599704263
2666,3,3,Rural,1979,220348.86943823704
2319,3,2,Rural,1982,238114.57094944746
1399,3,3,Rural,1992,199541.6818298126
1063,3,1,Rural,1985,143299.92136998448
2021,3,1,Rural,1970,117589.73383998862
2258,3,2,Rural,1956,269927.87752902595
2909,3,2,Rural,1965,326366.78760909126
1503,3,3,Rural,1972,136892.71821606692
2333,3,2,Rural,2009,246771.86653969018
1054,3,1,Rural,1962,87366.31894175327
2946,3,1,Rural,2017,323673.4440515754
2994,3,1,Rural,2020,297233.1381991921
1513,3,2,Rural,2005,153321.84651120513
1916,3,3,Rural,2021,159450.5967462089
2875,3,2,Rural,2014,273964.35772016
2609,3,3,Rural,2005,284984.80259132927
1363,3,1,Rural,1981,117565.95167404317
1339,3,3,Rural,1958,122207.17800107802
2539,3,3,Rural,1987,241103.51900646018
2163,3,3,Rural,2004,306686.20115454507
1552,3,3,Rural,1953,261779.5867288974
2034,3,3,Rural,1993,198857.85859239282
2926,3,2,Rural,1992,290171.2667510919
1362,3,1,Rural,1988,199089.3977113417
2369,3,3,Rural,1992,285869.5985052532
2506,3,2,Rural,1972,195816.12891639874
2521,3,2,Rural,1963,260245.7527823581
2317,3,2,Rural,2000,268224.7443426701
1766,3,2,Rural,1990,275462.62746638374
2789,3,2,Rural,1986,271636.805290434
1520,3,1,Rural,1995,189819.33639120866
2298,3,2,Rural,1994,258572.61510655933
2957,3,3,Rural,1987,313391.96875626675
2560,3,3,Rural,1953,219852.03752960512
1068,3,2,Rural,1956,100726.7910018927
2485,3,1,Rural,1971,277653.452177684
1026,3,2,Rural,1993,102631.02674257883
2065,3,1,Rural,2015,271550.6482670639
1179,3,3,Rural,1958,188831.32909132997
1429,3,2,Rural,2003,210134.21417729027
1964,3,2,Rural,1990,244119.41759836744
1738,3,1,Rural,1999,190957.80402756878
1644,3,2,Rural,2019,134601.16376947146
2595,3,1,Rural,2010,189188.79128627162
1454,3,1,Rural,2002,111632.11431494259
2864,3,3,Rural,2021,378854.27023736207
2869,3,1,Rural,2007,309359.8957541823
1637,3,3,Rural,1994,194556.14582341735
2223,3,3,Rural,1953,240701.5974208077
1543,3,3,Rural,1968,160693.61358162455
2088,3,2,Rural,1962,213533.6301555306
2589,3,3,Rural,1959,326051.01897150814
1616,3,3,Rural,1969,176503.12968826733
2953,3,2,Rural,2018,382578.08877615014
1816,3,2,Rural,1970,209274.90859573896
2461,3,3,Rural,1960,327137.1039605771
1321,3,1,Rural,1951,116284.66876045361
1917,3,3,Rural,2003,153818.83315929328
1788,3,3,Rural,1990,150917.1079128647
2679,3,2,Rural,1989,241820.42791842044
2011,3,1,Rural,2011,242030.70838474968
1302,3,1,Rural,1951,168057.98236543132
1326,3,1,Rural,2011,159161.44131333206
2375,3,2,Rural,1988,267023.72112788085
1932,3,3,Rural,1994,275863.22857401083
1505,3,1,Rural,1959,128095.22742212052
2547,3,3,Rural,1953,302257.1369756859
1569,3,3,Rural,1977,209976.36947631478
1584,3,2,Rural,2020,134750.11515546212
1126,3,1,Rural,1976,99572.60196012101
1498,3,3,Rural,1975,183783.36067007924
2663,3,1,Rural,1975,317714.37675123406
2565,3,1,Rural,2020,241321.0801956553
1090,3,2,Rural,1989,183010.6725173709
2295,3,3,Rural,1986,269328.7116536192
1907,3,3,Rural,2003,190086.4711233043
1978,3,3,Rural,2016,232872.92326154612
2836,3,3,Rural,1996,223429.96330358932
1673,3,2,Rural,2004,170231.61134983634
2123,3,1,Rural,1970,218140.35387030902
2077,3,1,Rural,1974,277823.39206050907
1054,3,1,Rural,1995,68697.76935075555
1823,3,2,Rural,1984,228901.59402861193
2162,3,2,Rural,1959,140910.54153947736
1704,3,3,Rural,1986,153770.8105724671
1857,3,2,Rural,2015,171287.2686998516
1218,3,3,Rural,2005,48410.41933777717
2107,3,2,Rural,1970,241878.34944590277
1055,3,2,Rural,2000,192096.9805896373
2611,3,1,Rural,1963,320990.3623980931
1772,3,1,Rural,1965,209957.19160595292
2149,3,3,Rural,1971,205059.93550003032
2569,3,3,Rural,1968,171487.22213765577
2110,3,3,Rural,2007,218053.82873389724
2574,3,3,Rural,1964,331889.47931328195
1524,3,2,Rural,2002,226514.63174418284
2124,3,3,Rural,1986,196267.15048896646
2178,3,1,Rural,1970,249749.42950284446
1773,3,2,Rural,1960,274010.9292470399
1646,3,3,Rural,1954,110336.36556241591
1449,3,1,Rural,2006,134581.70940783917
2708,3,3,Rural,2010,267361.60015154415
2176,3,2,Rural,2003,293415.7285471453
2583,3,1,Rural,1954,216002.04363024997
2882,3,2,Rural,1957,291092.2408892301
1034,3,2,Rural,1961,120972.45518201005
1502,3,3,Rural,2020,120077.04088813305
2881,3,3,Rural,1986,273213.5224004145
2684,3,1,Rural,2007,195321.960688531
1396,3,3,Rural,1953,201955.15966639516
1762,3,2,Rural,1985,268418.66598896903
1979,3,3,Rural,1996,188759.52776132608
1401,3,2,Rural,1956,196088.35368753335
2669,3,1,Rural,1966,275296.35535856144
1178,3,3,Rural,1977,130784.74933445545
1462,3,2,Rural,1950,237424.75062433523
2569,3,3,Rural,2019,218305.83278291993
1350,3,1,Rural,2019,206478.476720018
1308,3,2,Rural,2020,94563.62814894736
1426,3,2,Rural,1959,93175.4863766926
1244,3,2,Rural,1954,180804.4512608019
1136,3,2,Rural,1992,128123.69202938979
2607,3,2,Rural,1993,284110.6869335796
2068,3,3,Rural,1984,273240.42774859734
2754,3,3,Rural,1962,324573.27029568533
2300,3,2,Rural,1997,326611.51613402937
2450,3,3,Rural,2019,199752.81829339475
2222,3,2,Rural,1984,346614.8834374615
1229,3,1,Rural,1960,154554.58225566105
1376,3,2,Rural,1985,223837.34005490862
2603,3,3,Rural,2010,249790.34467046396
2895,3,2,Rural,2014,268855.8375061601
2704,3,3,Rural,1968,317611.4427372976
2528,3,3,Rural,1982,278874.16899103636
2480,3,2,Rural,1954,298333.82802022295
1835,3,2,Rural,1951,248313.22599415598
1445,3,1,Rural,1971,190860.0773092931
1033,3,2,Rural,1991,140252.94911062674
2411,3,3,Rural,2020,257857.72258269173
1769,3,2,Rural,1978,182022.0589374989
2266,3,3,Rural,1999,252552.6660196834
1164,3,3,Rural,2017,184214.49753981718
1511,3,1,Rural,1971,131683.4951419392
1796,3,2,Rural,2010,217954.10278470564
2116,3,1,Rural,1967,244708.59908003398
1527,3,2,Rural,1971,201536.44429610844
2037,3,3,Rural,1972,183457.08748758698
1724,3,3,Rural,1987,154269.65913307256
2185,3,1,Rural,2010,224637.36272007172
1377,3,2,Rural,1992,135486.43913143707
2156,3,1,Rural,1972,227838.62744881597
2318,3,1,Rural,1952,200481.54612959657
1078,3,2,Rural,1975,194399.7792981604
1550,3,2,Rural,1983,157313.4210055733
2172,3,3,Rural,1973,212381.84570579272
1006,3,3,Rural,1987,44241.232134649195
