SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1290,2,1,Rural,1999,44579.542522903284
2055,2,1,Rural,1962,250077.84076409586
1803,2,2,Rural,2016,128214.21471761209
2114,2,1,Rural,2013,147127.13735043883
2584,2,2,Rural,1968,277035.7960909933
1875,2,1,Rural,2015,221253.6494248134
2427,2,3,Rural,1986,254984.87250267723
1160,2,2,Rural,1982,226557.9251519187
2676,2,1,Rural,2017,277527.24369408406
2177,2,1,Rural,1954,232999.96611602575
1279,2,1,Rural,2018,217199.80490004487
2062,2,1,Rural,1970,269710.0629460172
1488,2,2,Rural,1951,159399.51413903068
2007,2,2,Rural,1988,214029.31401574393
2968,2,3,Rural,1951,367093.86937752174
1936,2,3,Rural,1992,189253.695391016
1783,2,2,Rural,1998,88472.75559820446
2873,2,3,Rural,1969,188035.7217046956
2540,2,3,Rural,1985,319639.10462597973
2574,2,2,Rural,1977,343427.60216115805
1420,2,3,Rural,2017,162181.79172181245
2027,2,1,Rural,1991,238174.14537582407
2941,2,3,Rural,1979,376786.0084716129
1661,2,3,Rural,2016,174157.84210202482
2797,2,3,Rural,1981,219873.03515962773
1512,2,2,Rural,1982,142370.47356888888
1142,2,3,Rural,2020,170987.33572175028
2922,2,2,Rural,1998,339125.02949997596
2724,2,1,Rural,2012,252605.55298760955
2304,2,1,Rural,2016,214218.3025957946
2280,2,2,Rural,1995,275441.55313179473
1128,2,1,Rural,2000,223615.94659666572
1230,2,2,Rural,1997,33418.90089814205
2225,2,3,Rural,1976,290244.66086072737
2939,2,3,Rural,1970,334506.3060839775
1851,2,3,Rural,2004,162109.11152112775
2818,2,3,Rural,2001,268959.4951279919
2812,2,2,Rural,1956,261553.30512923293
2067,2,3,Rural,1969,153934.67625011882
1936,2,1,Rural,1998,209919.8210531281
2591,2,1,Rural,2006,276841.2339103159
2484,2,2,Rural,1981,274739.5754195838
1768,2,3,Rural,1961,267100.6639499574
1267,2,1,Rural,2012,186737.38836778363
2140,2,3,Rural,1992,209088.06541654243
1687,2,3,Rural,1964,267868.6333708342
2494,2,1,Rural,1997,214055.78170294347
1726,2,3,Rural,1999,285139.494616873
1867,2,1,Rural,2000,303858.44752602174
1655,2,1,Rural,1976,181636.7376281676
2695,2,2,Rural,1951,321304.2199458975
2860,2,3,Rural,2011,256451.6359502524
2389,2,3,Rural,1959,271286.9478439217
2741,2,3,Rural,2016,282452.41823172034
2672,2,1,Rural,1982,307354.41376291256
1343,2,1,Rural,1962,159636.0019267646
1204,2,3,Rural,2005,134676.0473350671
2893,2,1,Rural,1957,251466.93020592973
1790,2,2,Rural,2004,258599.15428233938
1275,2,3,Rural,1998,147046.57861543488
1457,2,2,Rural,1978,144933.14938412127
1402,2,2,Rural,1994,116429.89261612008
1258,2,3,Rural,1969,152558.92367444432
1619,2,2,Rural,1977,209730.38978697703
2961,2,1,Rural,1961,261125.42740847272
2124,2,3,Rural,1984,224844.00086389226
1916,2,3,Rural,1994,192384.8831941923
2265,2,3,Rural,1989,286358.4141660414
2158,2,2,Rural,2017,210368.26654216478
2229,2,3,Rural,1999,244122.57856793035
1072,2,1,Rural,1971,63853.77260302176
1943,2,1,Rural,1963,231326.95652246758
1449,2,1,Rural,1994,181807.23757923802
1891,2,2,Rural,1970,145470.0467493651
2497,2,1,Rural,1966,165941.04975728606
2102,2,2,Rural,1954,275536.2791679277
1328,2,1,Rural,1965,182237.39887280445
1769,2,2,Rural,1997,231013.33771700476
2074,2,2,Rural,1998,332771.1788786071
2871,2,3,Rural,1959,372886.55892629013
2582,2,1,Rural,2016,310383.25046676147
1597,2,2,Rural,1950,150427.3594207801
2578,2,1,Rural,1969,172110.79441692677
1361,2,3,Rural,1993,167408.012337304
1348,2,1,Rural,1957,172451.93997367175
1644,2,2,Rural,2004,151710.8715211582
2309,2,1,Rural,1973,202540.87007956338
1821,2,2,Rural,1958,196202.5125743729
1393,2,1,Rural,1965,162104.70330329292
2490,2,3,Rural,1982,292782.5622362662
1932,2,1,Rural,2004,153796.39136993643
2510,2,1,Rural,1959,174984.53126376297
1539,2,2,Rural,1957,138737.8608391463
1773,2,2,Rural,1997,153165.98034581618
2976,2,2,Rural,2011,335103.5737146674
2311,2,3,Rural,1964,258089.21066770278
1357,2,3,Rural,1968,108782.38794340864
2856,2,2,Rural,1990,300747.0157304107
2598,2,2,Rural,2006,248925.56751699734
2676,2,1,Rural,1977,309312.9005529352
2130,2,2,Rural,2009,214279.80414605065
1599,2,3,Rural,2005,250653.01950931808
2773,2,2,Rural,1972,299759.76331282634
1509,2,3,Rural,2001,212951.58145280322
1139,2,2,Rural,1974,175792.28855020652
1066,2,1,Rural,1966,186586.74159381044
1112,2,1,Rural,1997,100529.08252958544
2531,2,2,Rural,2021,315572.2683217097
2571,2,1,Rural,2004,278933.9178975407
1747,2,2,Rural,2008,226071.6436171701
1625,2,3,Rural,1964,162978.85115687826
1840,2,1,Rural,2018,176157.767608193
1376,2,3,Rural,1982,162676.8399905815
2449,2,1,Rural,1956,312374.32884578937
1423,2,3,Rural,2016,146359.65173238804
1020,2,1,Rural,1962,128025.50976730007
2786,2,1,Rural,2015,356177.6697147757
2894,2,2,Rural,1955,285729.4851079767
2365,2,3,Rural,2012,266701.09648941306
1958,2,1,Rural,1991,342127.5199256578
2759,2,1,Rural,1980,306245.4730865575
2828,2,1,Rural,1989,290875.89100120397
2817,2,3,Rural,1989,313767.53864232777
2876,2,3,Rural,2020,233731.103080549
2692,2,2,Rural,2007,282843.6916558633
2138,2,2,Rural,1970,223034.66780748573
1008,2,2,Rural,1955,46884.86500036724
2886,2,1,Rural,1981,285008.91747904755
1848,2,2,Rural,1979,230807.42774373392
1572,2,2,Rural,1990,129120.40437577153
1098,2,2,Rural,1981,140290.79817375902
2001,2,2,Rural,1984,173676.6502893572
1072,2,1,Rural,1952,146025.72068874168
2227,2,2,Rural,1994,217221.76705238575
2138,2,1,Rural,1960,208486.93281797972
2260,2,2,Rural,1963,248595.5931849621
2308,2,1,Rural,1984,249574.2936245781
2467,2,3,Rural,2003,276085.08924511226
1203,2,1,Rural,2011,141925.22338160005
1318,2,3,Rural,1957,166918.98405195997
1527,2,2,Rural,2006,122321.86451889957
2404,2,1,Rural,1989,274565.5384453906
2836,2,2,Rural,1997,258340.639999978
2813,2,2,Rural,2007,283344.4790744512
1915,2,2,Rural,1955,217079.6718524634
2357,2,3,Rural,2021,232282.35010835648
1214,2,1,Rural,1972,157135.24420678423
1933,2,2,Rural,1950,230173.87456795305
2197,2,1,Rural,2013,163006.71258959832
1509,2,3,Rural,1962,169669.5129643326
2358,2,3,Rural,1986,295901.7232695171
1110,2,3,Rural,1965,130808.22120966103
2295,2,2,Rural,1988,194050.67566413092
2705,2,3,Rural,2020,276616.14936048735
2113,2,1,Rural,1966,209233.39601247365
2346,2,3,Rural,1966,190690.4600664024
2870,2,1,Rural,1962,206926.79652994874
1146,2,1,Rural,2001,129324.94158620755
1863,2,2,Rural,1960,227236.44996357776
2214,2,2,Rural,1971,252237.00107343472
1455,2,2,Rural,1990,171742.4659564374
2060,2,3,Rural,1974,270423.3342374548
2247,2,2,Rural,1965,245203.7796219543
2721,2,2,Rural,1973,204995.43595068945
1378,2,3,Rural,2015,180777.88237364477
1450,2,1,Rural,1958,121279.0983376232
1406,2,2,Rural,1998,107955.20522674287
2204,2,2,Rural,1962,268539.4833843954
1677,2,2,Rural,2007,149217.51009904567
1279,2,3,Rural,1953,223049.83134040266
2086,2,1,Rural,1977,182778.13194813853
2039,2,1,Rural,2005,183390.15196032604
2717,2,1,Rural,2016,180278.06777426632
2615,2,3,Rural,1955,309414.9390666321
1923,2,3,Rural,1994,174613.19705248988
2168,2,2,Rural,2014,260636.15602239023
2621,2,3,Rural,1994,292370.57268624613
1789,2,2,Rural,2015,118663.99460422529
2957,2,2,Rural,1963,305763.9919595925
1260,2,2,Rural,1984,178471.7045463064
1772,2,1,Rural,1994,156081.55342549432
1830,2,2,Rural,1959,252425.62488901993
1612,2,2,Rural,1992,136598.73353504
1174,2,3,Rural,2021,152850.92410504556
2050,2,2,Rural,2001,283685.58162073285
2607,2,1,Rural,1993,252496.28605069133
2106,2,2,Rural,2002,208935.05299875553
2415,2,2,Rural,1965,242540.4856509876
1319,2,3,Rural,1960,149892.63329419534
1031,2,1,Rural,1998,71201.17112065424
1935,2,3,Rural,1968,206364.07006221532
2178,2,1,Rural,2003,342261.37472582364
1487,2,2,Rural,1950,182043.17450902527
1434,2,1,Rural,1950,142052.57622283083
1841,2,1,Rural,2008,149546.04856903903
1644,2,1,Rural,2012,236397.9452535974
1376,2,2,Rural,2021,152998.96164701393
1224,2,2,Rural,2002,157651.3919456032
1496,2,3,Rural,1960,218921.46052453044
1472,2,2,Rural,1965,168144.51978740605
2888,2,2,Rural,2006,415242.89213247685
2202,2,2,Rural,2014,178226.47903491647
2455,2,3,Rural,1966,187942.7072773702
1944,2,3,Rural,1962,193587.163119146
2930,2,1,Rural,1970,330189.9017589083
1081,2,2,Rural,1997,73248.56581201137
2300,2,1,Rural,1995,235486.67391263286
1650,2,1,Rural,1985,118886.16205647297
1534,2,1,Rural,1994,82961.12660160211
2556,2,1,Rural,1953,292310.9151709728
1310,2,3,Rural,1994,183019.04790233605
2555,2,1,Rural,1992,232623.02208867346
1717,2,1,Rural,1975,176181.45120490136
1810,2,1,Rural,2017,220153.85933692864
1327,2,1,Rural,2013,157648.10708279957
2179,2,2,Rural,1951,275593.50734390074
2710,2,3,Rural,1973,209033.92103392148
2553,2,1,Rural,1981,263845.40826958383
1133,2,2,Rural,1987,147810.67446357437
1323,2,1,Rural,1967,251679.9900416776
1920,2,3,Rural,1999,180409.29440799006
1238,2,2,Rural,1968,113990.26067978468
2204,2,1,Rural,1972,239972.31336833438
1154,2,3,Rural,1954,142252.26274501169
2851,2,3,Rural,1993,346696.06706460594
2287,2,2,Rural,1993,253073.37039573418
2486,2,3,Rural,1960,275385.6396681674
1866,2,2,Rural,1973,221917.69646108142
2713,2,3,Rural,2003,310500.6159594607
2801,2,2,Rural,1957,274474.3938847376
1947,2,2,Rural,2014,176602.73256268306
1117,2,1,Rural,1996,59247.722634423204
1226,2,1,Rural,1994,215445.4041820902
1860,2,2,Rural,1956,233566.48858553122
1312,2,3,Rural,2003,45967.01121955729
2690,2,3,Rural,1951,254053.4903270598
1056,2,1,Rural,2005,44336.83437061263
2423,2,3,Rural,1960,226764.13502694413
1805,2,2,Rural,2004,152483.60072104167
2682,2,2,Rural,1987,272739.1197228699
1217,2,2,Rural,2003,183369.58331355758
2466,2,2,Rural,2011,268387.2379182384
1232,2,3,Rural,2005,171788.8043530707
1471,2,3,Rural,1973,222663.91315799445
1221,2,3,Rural,2007,153581.36843900953
2721,2,3,Rural,1958,335224.144470163
1654,2,2,Rural,1962,189770.5606075562
1527,2,3,Rural,1975,152572.75726622518
2698,2,1,Rural,1961,297900.4562214961
2396,2,2,Rural,1954,170997.2336765725
2653,2,2,Rural,1961,276971.73861064576
1165,2,2,Rural,2000,197740.46862796892
1782,2,3,Rural,1967,75570.58461362678
2994,2,1,Rural,2014,404147.96275800467
2584,2,1,Rural,1986,364681.4400218623
2970,2,1,Rural,2020,358242.75118185475
2479,2,3,Rural,2019,288186.84843845735
2155,2,3,Rural,1963,202465.42941692637
1471,2,2,Rural,1974,108641.63001750965
2501,2,2,Rural,2017,209456.40729853156
2030,2,2,Rural,1999,252551.3500358138
1988,2,2,Rural,1951,208395.6782786548
1211,2,1,Rural,2019,142025.84086979058
2098,2,2,Rural,1972,232360.0297557477
2960,2,1,Rural,1957,334352.68465339474
2979,2,2,Rural,1963,302155.6472603412
2852,2,1,Rural,1989,252889.98089951673
2946,2,1,Rural,2014,241830.45950427296
1299,2,1,Rural,2019,157723.48397528037
1650,2,2,Rural,1988,156201.40507862263
1964,2,3,Rural,1965,152505.87931425328
1450,2,3,Rural,1984,114157.79096669098
1232,2,3,Rural,1987,215357.77988658063
2898,2,2,Rural,2002,371303.9640451825
1494,2,2,Rural,1970,90903.18592283095
1272,2,1,Rural,2006,164105.32804842337
1045,2,3,Rural,1999,118937.07188704093
1983,2,2,Rural,1961,189174.00602224417
2463,2,2,Rural,1956,226024.60339739535
2507,2,2,Rural,2018,201237.7427672195
1723,2,3,Rural,1959,208625.7788631274
1113,2,3,Rural,1988,182174.54933699628
2044,2,2,Rural,1990,176235.68521704926
2726,2,3,Rural,2009,358678.3785401207
1017,2,3,Rural,1974,33907.34819193538
1866,2,2,Rural,1981,236154.46676659555
1869,2,2,Rural,1995,212085.53633333847
2838,2,3,Rural,2004,168389.63689434004
1463,2,1,Rural,1950,113574.16035119563
2296,2,3,Rural,1957,243977.65638951302
2643,2,1,Rural,2014,316365.8037793404
1366,2,1,Rural,2018,99263.03202116006
2962,2,2,Rural,1956,266705.40184635407
2674,2,1,Rural,1983,254445.1187633649
2762,2,3,Rural,1963,230776.2031357009
1960,2,2,Rural,2001,290314.62186586106
1208,2,1,Rural,1979,148208.92248978044
1220,2,2,Rural,1965,75931.85438675692
1764,2,3,Rural,1978,260457.44943737806
2948,2,2,Rural,2014,282779.75364723743
1104,2,1,Rural,1986,137792.03180994207
2760,2,2,Rural,1966,262408.5930684553
2156,2,2,Rural,1967,239272.65589914442
2441,2,3,Rural,1957,301610.9483327431
2234,2,1,Rural,2009,218143.1092080271
2817,2,2,Rural,1961,281272.58510009997
2173,2,1,Rural,1961,126367.02578105037
1445,2,3,Rural,1956,132126.70422957768
1338,2,1,Rural,1996,115962.36190331302
2412,2,3,Rural,2006,264920.04022293637
2920,2,3,Rural,2005,314926.6817715457
2898,2,3,Rural,1977,240748.00736726777
2274,2,3,Rural,2003,236212.81256249303
2615,2,1,Rural,1987,275221.01384371746
2529,2,3,Rural,2016,237022.38638522007
2097,2,2,Rural,2010,234622.1239628443
2262,2,3,Rural,2008,258705.59078810943
1898,2,1,Rural,1961,176776.25662512096
1231,2,2,Rural,1992,115655.93505394511
2757,2,1,Rural,1960,227702.3007356506
2703,2,2,Rural,2005,357958.3169208048
1719,2,3,Rural,2020,157896.55302618333
1633,2,2,Rural,2005,163455.80327233853
2038,2,3,Rural,1999,216068.2129096663
1246,2,2,Rural,1960,147312.22082406664
1235,2,2,Rural,2011,181112.89048191183
1637,2,2,Rural,1992,293163.61060271703
1957,2,2,Rural,1982,111537.0533740258
1118,2,2,Rural,1956,74764.30041684865
2581,2,3,Rural,1963,194416.60196449893
1332,2,1,Rural,1956,127650.40488117744
1622,2,1,Rural,1963,145250.29585827925
1765,2,3,Rural,1971,140659.88963378145
2445,2,2,Rural,1999,380392.63569265866
2028,2,3,Rural,2013,301476.3316808422
1482,2,2,Rural,1980,267653.29389566055
2016,2,2,Rural,2016,215628.38958632157
1071,2,3,Rural,1964,98590.41841472579
1868,2,3,Rural,2018,278067.3899042915
2218,2,1,Rural,1963,193077.01665705154
2245,2,3,Rural,1977,297127.2371414895
2931,2,2,Rural,2014,283024.23902065656
2111,2,1,Rural,1985,295147.6342313348
1918,2,3,Rural,2016,248546.64277869245
1893,2,2,Rural,1994,234289.47191098452
1214,2,3,Rural,2017,117364.17686747777
2631,2,2,Rural,1996,284641.0099080042
2573,2,1,Rural,2013,245565.20796412975
2614,2,1,Rural,1976,283916.50907203124
2649,2,3,Rural,1960,302419.0266883627
2205,2,2,Rural,1980,166654.18128706183
2192,2,1,Rural,2003,276915.36312904814
2622,2,2,Rural,1966,302389.14022245485
1342,2,2,Rural,1953,106581.43477457581
2517,2,2,Rural,1951,215442.26096357382
2898,2,2,Rural,1973,260246.50276679272
2827,2,3,Rural,1960,308446.6380695323
2208,2,2,Rural,2010,137811.7654553102
2153,2,2,Rural,2000,199470.5467437355
1032,2,2,Rural,1968,97444.287078126
1798,2,1,Rural,2000,140315.82766792
1130,2,2,Rural,1975,162192.25709474177
1933,2,2,Rural,1973,230691.1593248425
2451,2,1,Rural,2012,244140.4264139931
1591,2,3,Rural,1993,167160.85003636725
1045,2,1,Rural,1988,156443.91794738566
2036,2,2,Rural,1966,231559.022038442
2452,2,2,Rural,1986,293041.27531436435
2752,2,2,Rural,1980,315121.1723184363
2683,2,3,Rural,2017,284428.8191008004
1569,2,3,Rural,1953,156029.83118820877
1222,2,3,Rural,2018,275108.3388824498
1429,2,3,Rural,1976,176476.44815092155
2587,2,2,Rural,2003,165233.4268283687
1484,2,2,Rural,1954,137509.64719633263
1022,2,2,Rural,1970,219877.98584343097
1472,2,3,Rural,1960,173007.1327279394
1425,2,2,Rural,2012,128631.69759138455
2558,2,3,Rural,1952,336204.52415417397
2516,2,3,Rural,1992,285740.41294389317
2935,2,2,Rural,1990,313360.521177852
2096,2,3,Rural,1970,227042.25936414328
2866,2,3,Rural,1993,394036.5583590466
2860,2,1,Rural,1988,234367.1795830481
2654,2,2,Rural,2013,308092.1387818992
1686,2,2,Rural,1974,208143.20675763598
1307,2,3,Rural,1969,154716.57739222652
1567,2,1,Rural,1970,249656.34803583048
1020,2,1,Rural,1976,199322.5785935849
2849,2,3,Rural,1984,310456.6730452752
2814,2,2,Rural,1982,280563.5899778711
1552,2,2,Rural,2004,131028.71774277635
2560,2,3,Rural,2019,122103.49420833631
1499,2,2,Rural,1974,189803.6331106433
2368,2,2,Rural,1961,240395.63493951596
2621,2,3,Rural,1981,289023.42487881833
2447,2,2,Rural,1980,247295.21462098398
2181,2,2,Rural,2013,315622.96387437434
2369,2,2,Rural,2018,323386.1656357695
2522,2,1,Rural,2007,290942.33547247894
1478,2,1,Rural,1958,193622.3642192741
1842,2,3,Rural,1997,153947.86155370044
1477,2,2,Rural,1982,89519.22432117109
1717,2,1,Rural,1975,206255.1288477813
2677,2,1,Rural,1994,228510.92130970862
1491,2,3,Rural,2019,121597.70577440664
2083,2,1,Rural,1990,108853.27414211276
2532,2,2,Rural,2008,300777.93237749906
2351,2,2,Rural,1958,285327.83494241146
1797,2,2,Rural,1963,162432.1023587257
2815,2,2,Rural,2006,331217.07557689265
2877,2,1,Rural,1977,200761.5292175329
2061,2,3,Rural,1978,166174.1451425304
2225,2,3,Rural,1972,271152.63197701983
1099,2,2,Rural,2013,133082.48961961843
1420,2,3,Rural,1965,189782.22038225626
2176,2,1,Rural,1959,118573.41219791248
2573,2,1,Rural,2006,310449.44059224514
1553,2,3,Rural,1966,170294.4400215888
2926,2,2,Rural,1957,356774.3613730559
2355,2,1,Rural,1997,238554.28861152392
2228,2,2,Rural,2021,253750.82143038404
2478,2,2,Rural,1961,331150.2147911155
1714,2,1,Rural,1953,119498.8575686317
1050,2,2,Rural,1991,38518.22881958242
1090,2,3,Rural,1956,57925.822923817206
1522,2,1,Rural,2004,92450.15579090739
2918,2,1,Rural,1966,276757.7764359087
2215,2,1,Rural,1958,261088.49631346442
2800,2,2,Rural,1964,326876.36813374696
2194,2,2,Rural,1954,265839.4002064948
2092,2,1,Rural,1971,170048.19407567836
2841,2,2,Rural,1994,397560.0102393243
1027,2,1,Rural,1976,113606.51098142075
1120,2,2,Rural,1987,157450.23385983772
1474,2,1,Rural,1955,162617.54019395576
1755,2,2,Rural,1979,179896.47962575912
1792,2,1,Rural,1956,170840.01979369498
1991,2,1,Rural,1972,222936.2213344086
2251,2,3,Rural,1966,238721.98313534932
1875,2,2,Rural,2018,140509.54256610136
1022,2,2,Rural,1979,152430.80190400744
1906,2,1,Rural,2015,194678.42921514125
2680,2,2,Rural,2002,264931.4766544684
1671,2,2,Rural,2013,221822.4729249844
1799,2,3,Rural,2021,244871.60373337628
2523,2,2,Rural,2003,273179.99709623505
1090,2,3,Rural,2004,138284.2253111453
2677,2,3,Rural,1962,334826.9177326019
1108,2,3,Rural,1986,182865.12211438754
2589,2,1,Rural,1954,275544.7138579696
1414,2,2,Rural,2001,227579.05319599263
1638,2,2,Rural,1978,124066.79360304662
1171,2,2,Rural,1997,125144.05870712733
2834,2,1,Rural,1965,281933.900816922
2935,2,2,Rural,2009,361836.0925591517
2985,2,2,Rural,2019,311944.786570621
2994,2,1,Rural,2018,304394.4498467233
1727,2,3,Rural,2002,156103.26105641163
2820,2,2,Rural,1987,305624.5753546193
1425,2,3,Rural,1963,111043.92585483372
1046,2,2,Rural,2019,78354.5594744118
2455,2,2,Rural,1955,233985.26186210185
1798,2,3,Rural,1996,185811.58470265032
2063,2,1,Rural,1990,142461.55080978113
2145,2,2,Rural,1974,204227.26704756037
2969,2,1,Rural,2009,369363.5624800638
1602,2,1,Rural,2020,81736.97198210323
1182,2,3,Rural,2004,142757.24305767825
2763,2,2,Rural,1973,352653.1848711724
1512,2,2,Rural,1983,219652.00446289926
2805,2,2,Rural,1974,395160.5239985049
2617,2,2,Rural,1995,304459.1728951275
2275,2,1,Rural,2019,185297.36202948153
2072,2,3,Rural,1975,251198.2429036562
2429,2,2,Rural,2014,334191.18497244746
2257,2,2,Rural,2010,219292.4851602844
1376,2,2,Rural,2012,143365.04652579204
2382,2,2,Rural,1993,278170.44415208854
2709,2,1,Rural,1986,292553.577034291
1716,2,2,Rural,1965,231009.59965867622
1864,2,2,Rural,1976,253822.95634782477
1481,2,2,Rural,1988,180948.46451955877
2624,2,1,Rural,1992,326298.5214881236
1023,2,1,Rural,1956,56009.052428611656
1367,2,3,Rural,1986,224057.61827874026
1265,2,2,Rural,1957,205312.30872324613
2650,2,2,Rural,2017,257817.72311928967
2587,2,2,Rural,1958,284672.14579345094
1753,2,2,Rural,1971,187356.0692246645
2998,2,2,Rural,1961,263436.4732930244
1057,2,3,Rural,2001,181162.2472556271
2011,2,1,Rural,1985,186747.1513160489
1764,2,1,Rural,1973,212828.05739701467
2240,2,2,Rural,1984,175253.0720865358
1530,2,1,Rural,1957,221519.18594362214
1460,2,2,Rural,1966,217053.31971981295
2657,2,3,Rural,2000,284175.27043662785
1209,2,3,Rural,1988,170947.67041474217
2783,2,2,Rural,1950,254646.94068782334
2177,2,2,Rural,1990,261660.67815771062
2141,2,3,Rural,1974,197925.801415755
2437,2,1,Rural,1980,297743.9032950396
2549,2,2,Rural,1972,238281.20364594815
2770,2,1,Rural,1962,280026.7226397665
2605,2,2,Rural,2006,383152.15721534623
1976,2,2,Rural,1955,132378.88037541427
2261,2,3,Rural,2016,308880.07611560845
1670,2,2,Rural,1952,231497.85949025542
2924,2,3,Rural,1964,342089.5110318978
1726,2,3,Rural,1989,116659.20315358698
2988,2,3,Rural,1987,175620.49982828763
1019,2,3,Rural,1951,153689.98899991432
1553,2,3,Rural,2000,193762.00933393312
2900,2,3,Rural,1960,329957.57204773085
2593,2,1,Rural,1978,216242.6462420389
2702,2,3,Rural,1950,333524.68994221935
2021,2,1,Rural,1954,113007.36324085838
2138,2,3,Rural,1964,232976.58579283
1003,2,2,Rural,1954,114661.59280139962
1793,2,3,Rural,1961,99067.44312082486
1585,2,3,Rural,1985,105908.38382363266
1712,2,1,Rural,1959,149438.55165354285
1503,2,3,Rural,1967,218125.0269577101
2339,2,2,Rural,1988,242940.56427337124
1366,2,3,Rural,1950,121098.26779414198
1522,2,1,Rural,1965,163599.15239100702
1191,2,1,Rural,1995,107289.35707992435
1924,2,1,Rural,1972,268956.4317683561
1124,2,1,Rural,2012,46518.05921157538
2415,2,2,Rural,2017,300136.24380604405
2424,2,1,Rural,1976,294248.5030981021
1329,2,1,Rural,2017,90694.70916521199
1544,2,2,Rural,1964,178650.93020513977
2403,2,1,Rural,1976,291938.6843007133
2402,2,3,Rural,1992,281645.921570561
2813,2,1,Rural,2013,334574.0592854544
1029,2,3,Rural,1962,123801.29141514476
2868,2,2,Rural,1975,187917.52636468946
2244,2,2,Rural,2013,261801.33622535376
1094,2,2,Rural,1959,119907.42602753367
2500,2,2,Rural,1968,249771.23052577465
1121,2,2,Rural,1999,136832.14864987604
2451,2,1,Rural,1983,234497.38049712652
1027,2,3,Rural,2012,92401.6706076915
2061,2,2,Rural,1951,172805.72231764658
2488,2,3,Rural,2011,266933.09377220634
2433,2,1,Rural,2005,177286.2578182883
1734,2,3,Rural,1976,278740.3159106503
2713,2,3,Rural,1982,413887.3344950594
2575,2,2,Rural,1985,317523.89886430895
1972,2,2,Rural,1977,170568.67035480286
1603,2,1,Rural,1991,141704.03713382117
1212,2,1,Rural,1975,60756.86453010829
1515,2,2,Rural,2002,230917.4477052238
2608,2,2,Rural,1998,304556.6818050085
1038,2,3,Rural,1992,119915.60291197704
1978,2,1,Rural,2007,228937.90657538027
1257,2,1,Rural,1950,151846.12206680392
1541,2,2,Rural,1959,178579.80083032057
2429,2,2,Rural,1975,235172.5485657311
2415,2,2,Rural,1990,356502.2036726718
2085,2,3,Rural,1952,216043.72848986695
2631,2,1,Rural,1950,237305.81081811796
1622,2,1,Rural,1957,187432.1063931999
1930,2,2,Rural,1996,224423.7884699783
1794,2,3,Rural,1958,157775.36316132644
2206,2,1,Rural,1991,211672.6517366869
2090,2,1,Rural,1961,278441.6415504774
2928,2,3,Rural,2008,308638.00448889384
2679,2,3,Rural,1979,248815.85689984134
1219,2,1,Rural,2005,246097.64658962225
2309,2,1,Rural,1968,290441.2722043265
2646,2,1,Rural,2004,367127.2593686804
2958,2,1,Rural,1951,252531.65210441017
2566,2,2,Rural,1990,214577.77018380899
2772,2,1,Rural,1957,283205.2968753948
2066,2,3,Rural,1955,275172.14626769844
2452,2,3,Rural,1999,279498.8478829472
2006,2,2,Rural,1952,175393.33310279288
2106,2,1,Rural,2019,234688.82044923317
2050,2,2,Rural,1951,288387.56346478657
2878,2,3,Rural,2006,340357.46338516567
2646,2,3,Rural,1955,190694.53365399945
1419,2,2,Rural,1978,182995.6438284152
2499,2,3,Rural,1990,210408.60143951315
1590,2,2,Rural,1999,112508.55983877223
1101,2,3,Rural,1990,173989.4324686891
2804,2,1,Rural,1956,237240.66296090983
2613,2,1,Rural,1999,277652.2111258272
1105,2,3,Rural,2006,167410.92739809878
2659,2,1,Rural,1976,169174.6285292959
1995,2,2,Rural,1994,237435.1020150806
1200,2,3,Rural,1955,188394.07122508372
1645,2,2,Rural,1966,272352.8512201058
1936,2,2,Rural,1991,164608.4538941275
1661,2,1,Rural,1987,174831.14089764183
1875,2,1,Rural,1995,185307.2799691819
1873,2,2,Rural,1985,132471.585204016
2760,2,2,Rural,2001,254267.4098297198
2399,2,2,Rural,1976,221245.7875054501
2186,2,1,Rural,2003,282615.5431352067
2959,2,1,Rural,1954,365222.7186985262
1599,2,3,Rural,1988,107582.91002452756
2323,2,3,Rural,2005,298698.7509487532
2214,2,2,Rural,2010,289808.1489649212
1626,2,3,Rural,1988,152984.04890433792
1229,2,2,Rural,2014,95586.42991201594
1632,2,2,Rural,1977,121225.19277678666
2491,2,2,Rural,1968,237779.14222184094
2914,2,1,Rural,2006,319112.2220832692
2595,2,3,Rural,1950,322066.8870520781
2872,2,3,Rural,1968,368323.7889571635
2945,2,2,Rural,1998,356431.74420099304
2404,2,3,Rural,1980,197845.9878295835
1605,2,3,Rural,1954,176188.75475895707
2183,2,1,Rural,2013,231403.8209186584
1376,2,3,Rural,1970,110772.09672526678
2153,2,3,Rural,2014,190009.3170177585
1628,2,3,Rural,1983,276606.1681058075
2684,2,2,Rural,2008,372247.69386588095
1581,2,2,Rural,1984,118030.73990019926
1866,2,2,Rural,1961,195184.98434623037
2022,2,1,Rural,2010,267934.90675667854
2288,2,3,Rural,1987,193413.08098826202
2565,2,2,Rural,2016,289664.9305553254
2908,2,3,Rural,1996,261116.63292564751
2642,2,3,Rural,2002,261203.7479640346
2304,2,1,Rural,1989,162979.27323813795
1755,2,1,Rural,1978,147635.41256907827
1872,2,1,Rural,1971,107360.74944117418
1685,2,1,Rural,1985,151903.0867329221
2394,2,1,Rural,1968,338938.3114565782
2126,2,3,Rural,1968,255177.89919826508
1224,2,2,Rural,2006,68527.5767616585
